StationName,AirPressure,AirTemperature,RelativeHumidity,WindSpeed,WindDirection,Precipitation,SunshineDuration,Year,Month,Day,Hour
新北,1016.5,16.6,97.0,0.6,"西北西,WNW",0.0,0.28,2024,2,1,1
新北,1016.4,16.1,97.0,0.8,"西北西,WNW",0.0,0.28,2024,2,1,2
新北,1016.5,16.0,98.0,0.7,"北北西,NNW",0.0,0.28,2024,2,1,3
新北,1016.3,14.9,98.0,0.2,"靜風,Calm",0.0,0.28,2024,2,1,4
新北,1016.5,15.3,98.0,0.2,"靜風,Calm",0.0,0.28,2024,2,1,5
新北,1016.9,15.0,98.0,0.4,"西北,NW",0.0,0.0,2024,2,1,6
新北,1017.6,15.3,98.0,0.8,"西北西,WNW",0.0,0.0,2024,2,1,7
新北,1017.7,18.0,91.0,0.8,"西南西,WSW",0.0,1.0,2024,2,1,8
新北,1017.6,21.1,76.0,0.8,"東南東,ESE",0.0,1.0,2024,2,1,9
新北,1017.3,23.4,68.0,0.9,"東南東,ESE",0.0,1.0,2024,2,1,10
新北,1016.5,26.0,59.0,1.0,"東北東,ENE",0.0,1.0,2024,2,1,11
新北,1015.4,27.3,53.0,1.0,"東,E",0.0,1.0,2024,2,1,12
新北,1014.3,28.2,49.0,1.6,"北北西,NNW",0.0,1.0,2024,2,1,13
新北,1013.5,28.8,43.0,0.9,"西南,SW",0.0,0.9,2024,2,1,14
新北,1013.4,28.2,46.0,1.5,"西北西,WNW",0.0,0.4,2024,2,1,15
新北,1014.0,26.7,52.0,0.9,"北北東,NNE",0.0,0.1,2024,2,1,16
新北,1014.4,25.1,65.0,1.6,"西,W",0.0,0.0,2024,2,1,17
新北,1015.1,22.5,80.0,0.3,"西南,SW",0.0,0.0,2024,2,1,18
新北,1015.2,22.1,81.0,0.3,"東南,SE",0.0,0.0,2024,2,1,19
新北,1015.5,21.1,87.0,0.0,"靜風,Calm",0.0,0.28,2024,2,1,20
新北,1015.7,20.8,87.0,0.4,"東北東,ENE",0.0,0.28,2024,2,1,21
新北,1015.8,20.5,89.0,0.1,"靜風,Calm",0.0,0.28,2024,2,1,22
新北,1015.9,20.3,90.0,0.2,"靜風,Calm",0.0,0.28,2024,2,1,23
新北,1015.4,20.6,87.0,0.9,"西,W",0.0,0.28,2024,2,2,0
新北,1015.5,20.1,89.0,0.1,"靜風,Calm",0.0,0.28,2024,2,2,1
新北,1015.3,19.7,93.0,0.2,"靜風,Calm",0.0,0.28,2024,2,2,2
新北,1015.1,19.4,94.0,0.4,"南南西,SSW",0.0,0.28,2024,2,2,3
新北,1015.5,18.8,96.0,0.2,"靜風,Calm",0.0,0.28,2024,2,2,4
新北,1016.0,19.1,95.0,0.1,"靜風,Calm",0.0,0.28,2024,2,2,5
新北,1017.1,19.8,93.0,0.9,"東北東,ENE",0.0,0.0,2024,2,2,6
新北,1017.3,19.7,92.0,1.9,"東北,NE",0.0,0.0,2024,2,2,7
新北,1017.7,19.7,91.0,2.4,"東北東,ENE",0.0,0.0,2024,2,2,8
新北,1017.9,20.0,89.0,2.4,"東北東,ENE",0.0,0.0,2024,2,2,9
新北,1018.0,20.6,86.0,2.3,"東北,NE",0.0,0.0,2024,2,2,10
新北,1017.9,20.3,89.0,2.2,"東北,NE",0.0,0.0,2024,2,2,11
新北,1017.7,20.0,87.0,1.9,"東北,NE",0.0,0.0,2024,2,2,12
新北,1017.5,19.9,82.0,2.4,"東北,NE",0.0,0.0,2024,2,2,13
新北,1017.0,20.0,81.0,2.4,"東北,NE",0.0,0.0,2024,2,2,14
新北,1017.0,19.9,83.0,2.1,"東北,NE",0.0,0.0,2024,2,2,15
新北,1017.3,18.9,87.0,2.8,"東北東,ENE",0.0,0.0,2024,2,2,16
新北,1017.9,18.6,88.0,1.4,"東北東,ENE",0.0,0.0,2024,2,2,17
新北,1018.4,18.3,90.0,2.4,"東北東,ENE",0.0,0.0,2024,2,2,18
新北,1018.7,18.2,90.0,1.7,"東北,NE",0.0,0.0,2024,2,2,19
新北,1019.0,18.2,91.0,0.3,"東北,NE",0.0,0.28,2024,2,2,20
新北,1018.8,18.2,92.0,0.6,"東北東,ENE",0.0,0.28,2024,2,2,21
新北,1018.8,18.2,92.0,0.7,"東南東,ESE",0.0,0.28,2024,2,2,22
新北,1018.4,17.8,95.0,0.4,"東南東,ESE",0.0,0.28,2024,2,2,23
新北,1018.2,18.2,94.0,1.2,"東北東,ENE",0.0,0.28,2024,2,3,0
新北,1018.1,18.0,95.0,0.6,"東北東,ENE",0.2,0.28,2024,2,3,1
新北,1018.0,17.9,97.0,0.0,"靜風,Calm",0.2,0.28,2024,2,3,2
新北,1017.8,17.8,98.0,0.0,"靜風,Calm",0.2,0.28,2024,2,3,3
新北,1017.9,17.7,97.0,1.1,"東,E",0.2,0.28,2024,2,3,4
新北,1018.2,17.9,94.0,0.8,"東,E",0.0,0.28,2024,2,3,5
新北,1018.1,17.9,93.0,2.1,"東,E",0.0,0.0,2024,2,3,6
新北,1018.8,17.8,95.0,0.9,"西南,SW",0.2,0.0,2024,2,3,7
新北,1019.6,18.3,93.0,0.6,"西北西,WNW",0.0,0.0,2024,2,3,8
新北,1019.8,18.9,88.0,0.8,"北北西,NNW",0.0,0.0,2024,2,3,9
新北,1019.0,20.5,84.0,1.2,"東,E",0.0,0.0,2024,2,3,10
新北,1018.0,21.8,78.0,1.3,"東北東,ENE",0.0,0.2,2024,2,3,11
新北,1017.1,21.9,78.0,1.5,"東北東,ENE",0.0,0.1,2024,2,3,12
新北,1015.8,23.9,70.0,1.9,"東北,NE",0.0,0.5,2024,2,3,13
新北,1015.4,24.2,70.0,2.1,"北,N",0.0,1.0,2024,2,3,14
新北,1015.3,23.3,75.0,1.4,"北北西,NNW",0.0,0.5,2024,2,3,15
新北,1015.3,22.1,79.0,1.0,"東北,NE",0.0,0.2,2024,2,3,16
新北,1015.7,20.8,81.0,1.8,"北北東,NNE",0.0,0.0,2024,2,3,17
新北,1015.9,19.8,86.0,0.3,"東,E",0.0,0.0,2024,2,3,18
新北,1015.9,18.6,92.0,1.8,"東北,NE",0.0,0.0,2024,2,3,19
新北,1016.7,18.2,93.0,0.4,"東北,NE",0.0,0.28,2024,2,3,20
新北,1016.5,18.1,93.0,0.4,"東北東,ENE",0.0,0.28,2024,2,3,21
新北,1016.7,17.9,95.0,0.3,"南南東,SSE",0.0,0.28,2024,2,3,22
新北,1016.6,17.6,95.0,1.1,"東南東,ESE",0.0,0.28,2024,2,3,23
新北,1016.3,17.7,96.0,0.2,"靜風,Calm",0.0,0.28,2024,2,4,0
新北,1016.3,17.8,96.0,0.1,"靜風,Calm",0.0,0.28,2024,2,4,1
新北,1015.8,18.1,95.0,0.8,"東南東,ESE",0.0,0.28,2024,2,4,2
新北,1015.6,18.2,96.0,1.0,"東,E",0.0,0.28,2024,2,4,3
新北,1015.2,18.8,94.0,1.0,"東,E",0.0,0.28,2024,2,4,4
新北,1015.4,19.0,94.0,2.1,"東北東,ENE",0.2,0.28,2024,2,4,5
新北,1016.0,18.8,93.0,2.1,"東北,NE",0.2,0.0,2024,2,4,6
新北,1016.5,18.9,92.0,1.4,"東北東,ENE",0.2,0.0,2024,2,4,7
新北,1017.3,20.0,86.0,1.1,"北,N",0.0,0.3,2024,2,4,8
新北,1017.2,20.8,85.0,1.7,"東北,NE",0.0,0.0,2024,2,4,9
新北,1016.8,21.8,80.0,2.2,"北北東,NNE",0.0,0.1,2024,2,4,10
新北,1015.9,23.5,72.0,2.1,"東南東,ESE",0.0,0.6,2024,2,4,11
新北,1014.3,24.9,68.0,2.3,"東南東,ESE",0.0,0.8,2024,2,4,12
新北,1012.7,24.7,72.0,2.3,"東北東,ENE",0.0,0.6,2024,2,4,13
新北,1011.7,24.2,75.0,2.8,"東北東,ENE",0.0,0.6,2024,2,4,14
新北,1011.6,24.1,75.0,1.2,"北,N",0.0,0.3,2024,2,4,15
新北,1011.6,23.6,77.0,0.9,"西北西,WNW",0.0,0.3,2024,2,4,16
新北,1012.1,23.5,78.0,0.3,"東,SE",0.0,0.3,2024,2,4,17
新北,1012.0,22.0,87.0,1.6,"西,W",0.0,0.0,2024,2,4,18
新北,1013.3,21.7,85.0,3.8,"西南西,WSW",0.0,0.0,2024,2,4,19
新北,1014.8,20.0,90.0,3.3,"西北西,WNW",0.0,0.28,2024,2,4,20
新北,1017.3,17.1,89.0,3.3,"西北西,WNW",0.2,0.28,2024,2,4,21
新北,1018.3,14.5,90.0,3.3,"西北西,WNW",0.2,0.28,2024,2,4,22
新北,1018.7,14.2,89.0,2.1,"西,W",0.2,0.28,2024,2,4,23
新北,1018.7,14.5,90.0,0.4,"西,W",0.0,0.28,2024,2,5,0
新北,1017.4,15.3,87.0,0.8,"西南西,WSW",0.2,0.28,2024,2,5,1
新北,1016.2,15.2,91.0,0.4,"東南,SE",0.0,0.28,2024,2,5,2
新北,1016.5,15.7,88.0,0.5,"西北,NW",0.0,0.28,2024,2,5,3
新北,1016.1,15.9,87.0,0.8,"南南東,SSE",0.0,0.28,2024,2,5,4
新北,1017.6,16.3,87.0,0.7,"西北西,WNW",0.2,0.28,2024,2,5,5
新北,1018.0,15.7,95.0,0.7,"東南東,ESE",0.2,0.0,2024,2,5,6
新北,1018.7,16.0,95.0,0.4,"西南西,WSW",0.2,0.0,2024,2,5,7
新北,1019.2,17.0,89.0,0.5,"西南西,WSW",0.0,0.1,2024,2,5,8
新北,1020.2,17.7,85.0,0.8,"東北東,ENE",0.0,0.0,2024,2,5,9
新北,1020.0,18.1,86.0,2.0,"東,E",0.0,0.0,2024,2,5,10
新北,1019.6,18.3,83.0,2.1,"東北,NE",0.0,0.0,2024,2,5,11
新北,1018.8,18.6,82.0,3.4,"東北,NE",0.0,0.0,2024,2,5,12
新北,1017.8,17.9,82.0,3.6,"東北東,ENE",0.0,0.0,2024,2,5,13
新北,1017.2,17.9,80.0,2.6,"東北東,ENE",0.0,0.0,2024,2,5,14
新北,1016.3,18.4,78.0,3.1,"東北東,ENE",0.0,0.0,2024,2,5,15
新北,1016.8,17.7,80.0,3.8,"東北東,ENE",0.0,0.0,2024,2,5,16
新北,1018.1,17.0,82.0,4.5,"東北東,ENE",0.0,0.0,2024,2,5,17
新北,1019.2,16.0,90.0,3.3,"東北東,ENE",0.5,0.0,2024,2,5,18
新北,1019.7,15.5,95.0,2.6,"東北東,ENE",2.5,0.0,2024,2,5,19
新北,1020.5,15.3,92.0,3.3,"東北東,ENE",0.0,0.28,2024,2,5,20
新北,1020.5,15.3,90.0,4.1,"東北東,ENE",0.0,0.28,2024,2,5,21
新北,1020.7,15.8,83.0,3.7,"東,E",0.0,0.28,2024,2,5,22
新北,1020.6,15.5,83.0,3.5,"東北東,ENE",0.0,0.28,2024,2,5,23
新北,1020.4,15.3,84.0,4.0,"東北東,ENE",0.0,0.28,2024,2,6,0
新北,1020.1,15.2,83.0,3.7,"東北東,ENE",0.0,0.28,2024,2,6,1
新北,1019.4,15.2,83.0,3.7,"東北東,ENE",0.0,0.28,2024,2,6,2
新北,1019.0,15.1,83.0,3.9,"東北東,ENE",0.0,0.28,2024,2,6,3
新北,1018.7,15.2,84.0,3.5,"東北東,ENE",0.0,0.28,2024,2,6,4
新北,1019.0,15.3,84.0,4.1,"東北東,ENE",0.0,0.28,2024,2,6,5
新北,1020.0,15.6,83.0,3.8,"東北東,ENE",0.0,0.0,2024,2,6,6
新北,1020.1,15.9,82.0,4.0,"東北東,ENE",0.0,0.0,2024,2,6,7
新北,1020.2,16.2,83.0,2.6,"東北東,ENE",0.0,0.0,2024,2,6,8
新北,1020.4,16.3,83.0,3.2,"東北東,ENE",0.0,0.0,2024,2,6,9
新北,1020.4,16.9,82.0,3.2,"東北東,ENE",0.0,0.0,2024,2,6,10
新北,1020.1,16.7,83.0,3.8,"東北,NE",0.0,0.0,2024,2,6,11
新北,1019.3,16.2,88.0,3.0,"東北,NE",0.0,0.0,2024,2,6,12
新北,1018.0,18.0,81.0,2.1,"東北東,ENE",0.0,0.0,2024,2,6,13
新北,1017.4,17.4,84.0,2.4,"東北,NE",0.0,0.0,2024,2,6,14
新北,1017.3,16.7,86.0,2.9,"東北東,ENE",0.0,0.0,2024,2,6,15
新北,1017.4,16.5,86.0,2.5,"東北,NE",0.0,0.0,2024,2,6,16
新北,1017.7,16.5,86.0,2.3,"東北,NE",0.0,0.0,2024,2,6,17
新北,1017.7,16.4,86.0,3.2,"東北,NE",0.0,0.0,2024,2,6,18
新北,1017.7,16.4,86.0,3.0,"東北,NE",0.0,0.0,2024,2,6,19
新北,1018.1,16.6,86.0,2.8,"東北東,ENE",0.0,0.28,2024,2,6,20
新北,1018.0,16.8,85.0,3.1,"東北東,ENE",0.0,0.28,2024,2,6,21
新北,1017.9,16.9,84.0,2.1,"東北東,ENE",0.0,0.28,2024,2,6,22
新北,1017.8,16.7,87.0,1.6,"東北東,ENE",0.0,0.28,2024,2,6,23
新北,1017.6,16.2,90.0,1.8,"東北東,ENE",0.0,0.28,2024,2,7,0
新北,1016.7,16.2,90.0,1.2,"東北,NE",0.0,0.28,2024,2,7,1
新北,1016.5,16.5,90.0,1.5,"東北東,ENE",0.0,0.28,2024,2,7,2
新北,1016.0,16.5,90.0,2.2,"東北,NE",0.0,0.28,2024,2,7,3
新北,1016.6,16.5,90.0,1.7,"北北東,NNE",0.0,0.28,2024,2,7,4
新北,1017.0,15.8,96.0,0.0,"靜風,Calm",0.2,0.28,2024,2,7,5
新北,1016.8,15.8,97.0,0.5,"東北東,ENE",0.2,0.0,2024,2,7,6
新北,1016.8,15.5,96.0,1.4,"東北東,ENE",0.5,0.0,2024,2,7,7
新北,1017.2,15.8,93.0,1.6,"東北東,ENE",0.0,0.0,2024,2,7,8
新北,1017.2,16.5,88.0,2.5,"北北東,NNE",0.0,0.1,2024,2,7,9
新北,1017.4,16.8,89.0,2.4,"東北東,ENE",0.0,0.0,2024,2,7,10
新北,1016.3,17.7,85.0,3.1,"東北東,ENE",0.0,0.0,2024,2,7,11
新北,1015.7,17.4,85.0,3.4,"東北東,ENE",0.0,0.0,2024,2,7,12
新北,1015.3,16.5,86.0,2.5,"東北東,ENE",0.0,0.0,2024,2,7,13
新北,1014.0,16.2,85.0,3.3,"東北東,ENE",0.0,0.0,2024,2,7,14
新北,1014.5,15.3,88.0,2.4,"東北東,ENE",0.0,0.0,2024,2,7,15
新北,1015.9,14.6,92.0,0.9,"東北東,ENE",0.2,0.0,2024,2,7,16
新北,1016.6,13.6,93.0,2.5,"東,E",2.0,0.0,2024,2,7,17
新北,1016.8,12.8,94.0,1.9,"東南東,ESE",3.0,0.0,2024,2,7,18
新北,1017.4,12.9,95.0,1.0,"東南東,ESE",0.2,0.0,2024,2,7,19
新北,1018.2,13.1,95.0,0.9,"東,E",2.5,0.28,2024,2,7,20
新北,1016.9,12.9,95.0,2.4,"東南,SE",7.5,0.28,2024,2,7,21
新北,1017.0,13.0,97.0,0.3,"東,E",3.5,0.28,2024,2,7,22
新北,1016.6,13.1,97.0,0.9,"東南東,ESE",2.0,0.28,2024,2,7,23
新北,1016.9,13.1,97.0,1.6,"東,SE",3.0,0.28,2024,2,8,0
新北,1016.5,13.4,95.0,1.2,"東,E",2.0,0.28,2024,2,8,1
新北,1016.6,13.3,96.0,0.7,"東,E",3.5,0.28,2024,2,8,2
新北,1016.2,13.0,95.0,1.6,"東,E",2.5,0.28,2024,2,8,3
新北,1016.2,13.0,93.0,2.1,"東,E",0.2,0.28,2024,2,8,4
新北,1016.3,12.8,95.0,1.0,"東,E",4.0,0.28,2024,2,8,5
新北,1016.4,12.8,97.0,1.3,"東,E",2.0,0.0,2024,2,8,6
新北,1016.7,13.0,97.0,0.5,"東北東,ENE",0.5,0.0,2024,2,8,7
新北,1017.6,13.1,94.0,1.5,"東北東,ENE",0.0,0.0,2024,2,8,8
新北,1017.1,13.3,96.0,1.0,"東南東,ESE",0.2,0.0,2024,2,8,9
新北,1017.9,13.6,93.0,2.0,"東北東,ENE",0.2,0.0,2024,2,8,10
新北,1017.9,13.8,93.0,2.7,"東北東,ENE",0.2,0.0,2024,2,8,11
新北,1016.9,13.5,92.0,2.4,"東,E",0.2,0.0,2024,2,8,12
新北,1017.1,13.3,92.0,1.8,"東北東,ENE",0.2,0.0,2024,2,8,13
新北,1016.5,13.0,92.0,2.7,"東北東,ENE",0.2,0.0,2024,2,8,14
新北,1016.6,12.9,93.0,1.6,"東北東,ENE",0.2,0.0,2024,2,8,15
新北,1016.5,12.5,93.0,2.0,"東北東,ENE",0.2,0.0,2024,2,8,16
新北,1016.7,12.3,94.0,2.2,"東北東,ENE",0.5,0.0,2024,2,8,17
新北,1016.7,12.3,93.0,2.5,"東北東,ENE",0.5,0.0,2024,2,8,18
新北,1017.2,12.3,94.0,2.0,"東北東,ENE",0.2,0.0,2024,2,8,19
新北,1017.5,12.6,92.0,2.4,"東,E",0.2,0.28,2024,2,8,20
新北,1017.8,12.5,95.0,1.2,"東北東,ENE",0.2,0.28,2024,2,8,21
新北,1018.5,12.5,96.0,1.3,"東北,NE",2.0,0.28,2024,2,8,22
新北,1018.5,12.4,97.0,1.3,"東北東,ENE",2.0,0.28,2024,2,8,23
新北,1018.1,12.4,96.0,1.3,"東北東,ENE",2.5,0.28,2024,2,9,0
新北,1018.5,12.3,96.0,1.5,"東北東,ENE",2.5,0.28,2024,2,9,1
新北,1018.8,12.3,96.0,1.2,"北北東,NNE",2.5,0.28,2024,2,9,2
新北,1019.0,12.3,96.0,0.4,"東南東,ESE",2.0,0.28,2024,2,9,3
新北,1019.4,12.3,96.0,0.7,"南南東,SSE",4.5,0.28,2024,2,9,4
新北,1020.0,12.0,96.0,0.6,"東,E",1.5,0.28,2024,2,9,5
新北,1020.6,11.8,95.0,1.2,"東北東,ENE",1.5,0.0,2024,2,9,6
新北,1021.7,11.6,95.0,0.7,"東,E",1.0,0.0,2024,2,9,7
新北,1022.2,11.5,94.0,1.3,"東,E",0.2,0.0,2024,2,9,8
新北,1022.6,11.6,95.0,0.5,"東,E",0.5,0.0,2024,2,9,9
新北,1022.8,11.4,95.0,1.5,"東北東,ENE",0.5,0.0,2024,2,9,10
新北,1022.8,11.7,94.0,1.7,"東,E",0.2,0.0,2024,2,9,11
新北,1022.2,11.7,92.0,2.0,"東,E",0.2,0.0,2024,2,9,12
新北,1021.5,11.6,94.0,1.7,"東,E",0.2,0.0,2024,2,9,13
新北,1020.9,11.4,94.0,0.9,"東南東,ESE",0.5,0.0,2024,2,9,14
新北,1020.9,11.4,91.0,1.6,"東,E",0.2,0.0,2024,2,9,15
新北,1020.9,11.3,92.0,1.2,"東,E",0.0,0.0,2024,2,9,16
新北,1021.4,11.3,91.0,1.1,"東,E",0.0,0.0,2024,2,9,17
新北,1021.8,11.2,92.0,0.9,"東南東,ESE",0.2,0.0,2024,2,9,18
新北,1022.5,10.9,95.0,1.3,"東北東,ENE",0.2,0.0,2024,2,9,19
新北,1022.9,11.2,93.0,1.2,"東南,SE",0.2,0.28,2024,2,9,20
新北,1023.2,11.3,93.0,1.6,"南南東,SSE",0.0,0.28,2024,2,9,21
新北,1023.4,11.5,91.0,1.5,"東南,SE",0.0,0.28,2024,2,9,22
新北,1023.4,11.4,93.0,1.6,"東南,SE",0.2,0.28,2024,2,9,23
新北,1023.4,11.6,90.0,1.8,"南南東,SSE",0.0,0.28,2024,2,10,0
新北,1023.4,11.5,89.0,1.7,"南南東,SSE",0.2,0.28,2024,2,10,1
新北,1023.1,11.4,88.0,1.2,"南南東,SSE",0.0,0.28,2024,2,10,2
新北,1023.0,11.4,85.0,1.6,"東南,SE",0.0,0.28,2024,2,10,3
新北,1023.1,11.3,85.0,2.0,"南南東,SSE",0.0,0.28,2024,2,10,4
新北,1023.3,11.2,85.0,2.0,"東南,SE",0.0,0.28,2024,2,10,5
新北,1024.0,11.2,84.0,2.0,"東南,SE",0.0,0.0,2024,2,10,6
新北,1024.7,11.2,84.0,1.9,"南南東,SSE",0.0,0.0,2024,2,10,7
新北,1025.3,11.5,84.0,2.5,"南南東,SSE",0.0,0.0,2024,2,10,8
新北,1025.6,12.3,77.0,2.1,"東南,SE",0.0,0.0,2024,2,10,9
新北,1025.8,13.4,70.0,2.4,"東南,SE",0.0,0.0,2024,2,10,10
新北,1025.3,13.9,70.0,2.5,"南南東,SSE",0.0,0.0,2024,2,10,11
新北,1024.7,14.7,65.0,1.7,"東,E",0.0,0.0,2024,2,10,12
新北,1024.1,15.2,64.0,2.6,"東北東,ENE",0.0,0.0,2024,2,10,13
新北,1023.2,15.6,64.0,2.3,"東北東,ENE",0.0,0.0,2024,2,10,14
新北,1023.0,15.3,62.0,3.1,"東北,NE",0.0,0.0,2024,2,10,15
新北,1023.0,15.0,63.0,3.1,"東北東,ENE",0.0,0.0,2024,2,10,16
新北,1023.6,14.5,68.0,1.8,"東北東,ENE",0.0,0.0,2024,2,10,17
新北,1024.1,14.1,65.0,1.7,"東,E",0.0,0.0,2024,2,10,18
新北,1024.7,13.4,74.0,1.7,"東南,SE",0.0,0.0,2024,2,10,19
新北,1025.1,12.7,78.0,1.9,"東南,SE",0.0,0.28,2024,2,10,20
新北,1025.5,11.2,90.0,1.5,"東南,SE",0.0,0.28,2024,2,10,21
新北,1025.7,11.1,90.0,1.7,"東南,SE",0.0,0.28,2024,2,10,22
新北,1025.5,11.7,84.0,2.7,"南南東,SSE",0.0,0.28,2024,2,10,23
新北,1025.2,11.5,82.0,2.9,"南南東,SSE",0.0,0.28,2024,2,11,0
新北,1025.1,10.9,77.0,3.4,"南南東,SSE",0.0,0.28,2024,2,11,1
新北,1024.5,10.4,75.0,3.5,"南南東,SSE",0.0,0.28,2024,2,11,2
新北,1024.2,10.2,73.0,4.2,"南南東,SSE",0.0,0.28,2024,2,11,3
新北,1024.3,9.7,73.0,3.7,"南南東,SSE",0.0,0.28,2024,2,11,4
新北,1024.8,9.7,70.0,3.4,"東南,SE",0.0,0.28,2024,2,11,5
新北,1026.0,9.6,74.0,3.5,"南南東,SSE",0.0,0.0,2024,2,11,6
新北,1026.9,9.9,73.0,4.2,"南南東,SSE",0.0,0.0,2024,2,11,7
新北,1027.5,11.3,72.0,4.0,"東南,SE",0.0,0.9,2024,2,11,8
新北,1027.6,14.6,64.0,3.3,"南南東,SSE",0.0,1.0,2024,2,11,9
新北,1027.3,17.5,54.0,1.2,"東南東,ESE",0.0,1.0,2024,2,11,10
新北,1026.8,19.9,37.0,2.7,"東南東,ESE",0.0,1.0,2024,2,11,11
新北,1026.0,20.7,37.0,3.9,"東北,NE",0.0,1.0,2024,2,11,12
新北,1024.9,21.5,36.0,3.3,"東北,NE",0.0,1.0,2024,2,11,13
新北,1023.9,21.6,28.0,2.4,"東,E",0.0,1.0,2024,2,11,14
新北,1023.6,21.3,34.0,2.5,"東,E",0.0,1.0,2024,2,11,15
新北,1024.0,19.9,36.0,2.7,"東,E",0.0,1.0,2024,2,11,16
新北,1024.6,18.2,36.0,2.8,"東,E",0.0,1.0,2024,2,11,17
新北,1024.9,15.3,46.0,2.6,"東,E",0.0,0.4,2024,2,11,18
新北,1025.4,14.0,57.0,2.2,"東,E",0.0,0.0,2024,2,11,19
新北,1025.8,13.9,59.0,2.1,"東南東,ESE",0.0,0.28,2024,2,11,20
新北,1026.1,12.3,69.0,2.6,"東南,SE",0.0,0.28,2024,2,11,21
新北,1026.1,12.4,69.0,3.2,"南南東,SSE",0.0,0.28,2024,2,11,22
新北,1025.9,11.8,73.0,2.7,"東南,SE",0.0,0.28,2024,2,11,23
新北,1025.5,11.1,77.0,2.2,"東南,SE",0.0,0.28,2024,2,12,0
新北,1025.2,11.8,74.0,2.9,"南南東,SSE",0.0,0.28,2024,2,12,1
新北,1024.8,11.3,77.0,2.5,"南南東,SSE",0.0,0.28,2024,2,12,2
新北,1024.3,11.2,79.0,2.4,"東南,SE",0.0,0.28,2024,2,12,3
新北,1024.0,10.5,83.0,2.3,"東南,SE",0.0,0.28,2024,2,12,4
新北,1024.2,10.2,86.0,2.6,"南南東,SSE",0.0,0.28,2024,2,12,5
新北,1024.6,9.7,89.0,0.8,"東南東,ESE",0.0,0.0,2024,2,12,6
新北,1025.3,9.8,89.0,0.9,"東北,NE",0.0,0.1,2024,2,12,7
新北,1025.7,13.9,74.0,0.9,"東,E",0.0,1.0,2024,2,12,8
新北,1025.6,18.9,53.0,2.5,"東,E",0.0,1.0,2024,2,12,9
新北,1025.2,20.9,44.0,3.4,"東南東,ESE",0.0,1.0,2024,2,12,10
新北,1024.3,21.8,43.0,3.1,"東南東,ESE",0.0,1.0,2024,2,12,11
新北,1023.7,22.5,42.0,3.2,"東南東,ESE",0.0,1.0,2024,2,12,12
新北,1022.7,22.7,43.0,4.1,"東,E",0.0,1.0,2024,2,12,13
新北,1021.8,22.6,43.0,3.4,"東,E",0.0,1.0,2024,2,12,14
新北,1021.8,21.9,44.0,3.5,"東,E",0.0,1.0,2024,2,12,15
新北,1022.0,21.4,46.0,2.1,"東南東,ESE",0.0,1.0,2024,2,12,16
新北,1022.6,19.7,55.0,2.2,"東南,SE",0.0,1.0,2024,2,12,17
新北,1022.9,18.1,59.0,1.6,"東南,SE",0.0,0.3,2024,2,12,18
新北,1023.0,18.4,57.0,2.1,"東南,SE",0.0,0.0,2024,2,12,19
新北,1023.5,16.6,66.0,1.8,"東南東,ESE",0.0,0.28,2024,2,12,20
新北,1023.5,16.9,64.0,0.8,"東南東,ESE",0.0,0.28,2024,2,12,21
新北,1023.7,16.5,66.0,1.1,"東,E",0.0,0.28,2024,2,12,22
新北,1023.5,16.1,67.0,2.3,"東南東,ESE",0.0,0.28,2024,2,12,23
新北,1023.4,14.5,76.0,1.4,"東南東,ESE",0.0,0.28,2024,2,13,0
新北,1023.1,15.3,69.0,2.7,"南南東,SSE",0.0,0.28,2024,2,13,1
新北,1022.6,15.3,69.0,2.6,"南南東,SSE",0.0,0.28,2024,2,13,2
新北,1021.8,14.6,72.0,3.4,"南南東,SSE",0.0,0.28,2024,2,13,3
新北,1021.6,14.2,74.0,3.0,"南南東,SSE",0.0,0.28,2024,2,13,4
新北,1021.8,12.8,81.0,1.2,"東南,SE",0.0,0.28,2024,2,13,5
新北,1022.1,11.3,89.0,0.8,"東北,NE",0.0,0.0,2024,2,13,6
新北,1022.5,10.3,94.0,0.3,"北,N",0.0,0.1,2024,2,13,7
新北,1022.7,15.2,73.0,0.2,"靜風,Calm",0.0,1.0,2024,2,13,8
新北,1022.7,18.6,60.0,0.4,"西北,NW",0.0,1.0,2024,2,13,9
新北,1022.5,20.2,51.0,0.9,"北,N",0.0,1.0,2024,2,13,10
新北,1021.8,22.7,27.0,2.6,"西北,NW",0.0,1.0,2024,2,13,11
新北,1020.9,23.6,30.0,1.7,"西北西,WNW",0.0,1.0,2024,2,13,12
新北,1019.8,24.3,34.0,1.8,"西南,SW",0.0,1.0,2024,2,13,13
新北,1018.7,24.2,34.0,1.0,"北,N",0.0,1.0,2024,2,13,14
新北,1018.1,24.8,36.0,0.8,"東北東,ENE",0.0,1.0,2024,2,13,15
新北,1018.3,23.8,45.0,1.8,"北,N",0.0,0.8,2024,2,13,16
新北,1019.1,22.6,40.0,2.1,"西北西,WNW",0.0,0.5,2024,2,13,17
新北,1019.8,21.2,42.0,1.5,"西北,NW",0.0,0.4,2024,2,13,18
新北,1020.2,16.2,74.0,0.6,"西南,SW",0.0,0.0,2024,2,13,19
新北,1020.7,14.4,83.0,0.0,"靜風,Calm",0.0,0.28,2024,2,13,20
新北,1020.8,13.3,86.0,0.4,"北北西,NNW",0.0,0.28,2024,2,13,21
新北,1020.6,12.9,86.0,0.3,"北,N",0.0,0.28,2024,2,13,22
新北,1020.7,12.9,86.0,0.4,"北北西,NNW",0.0,0.28,2024,2,13,23
